DATE,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP
2023-04-06T13:53:00,FM-15,KAGC ,V020,"320,5,V,0036,5","00213,5,M,N","009656,5,N,5","+0106,5","+0094,5","10235,5"
2023-04-06T14:09:00,FM-16,KAGC ,V020,"320,5,V,0036,5","00213,5,M,N","002816,5,N,5","+0106,5","+0094,5","99999,9"
2023-04-06T14:42:00,FM-16,KAGC ,V020,"320,5,N,0031,5","00152,5,M,N","003219,5,N,5","+0100,5","+0094,5","99999,9"
2023-04-06T14:51:00,FM-16,KAGC ,V020,"340,5,N,0036,5","00152,5,M,N","002816,5,N,5","+0100,5","+0090,5","99999,9"
2023-04-06T14:53:00,FM-15,KAGC ,V020,"330,5,N,0031,5","00152,5,M,N","002816,5,N,5","+0100,5","+0089,5","10246,5"
2023-04-06T15:05:00,FM-16,KAGC ,V020,"330,5,N,0046,5","00122,5,M,N","003219,5,N,5","+0094,5","+0089,5","99999,9"
2023-04-06T15:19:00,FM-16,KAGC ,V020,"320,5,N,0046,5","00122,5,M,N","002012,5,N,5","+0094,5","+0089,5","99999,9"
2023-04-06T15:31:00,FM-16,KAGC ,V020,"340,5,N,0026,5","00122,5,M,N","003219,5,N,5","+0094,5","+0083,5","99999,9"
2023-04-06T15:51:00,FM-16,KAGC ,V020,"290,5,N,0021,5","00152,5,M,N","004023,5,N,5","+0090,5","+0080,5","99999,9"
2023-04-06T15:53:00,FM-15,KAGC ,V020,"280,5,N,0031,5","00152,5,M,N","003219,5,N,5","+0089,5","+0083,5","10252,5"
2023-04-06T16:04:00,FM-16,KAGC ,V020,"999,9,V,0015,5","00152,5,M,N","002816,5,N,5","+0089,5","+0083,5","99999,9"
2023-04-06T16:12:00,FM-16,KAGC ,V020,"280,5,N,0031,5","00152,5,M,N","004828,5,N,5","+0089,5","+0083,5","99999,9"
2023-04-06T16:43:00,FM-16,KAGC ,V020,"240,5,N,0051,5","01067,5,M,N","016093,5,N,5","+0083,5","+0072,5","99999,9"
2023-04-06T16:53:00,FM-15,KAGC ,V020,"270,5,V,0036,5","01067,5,M,N","016093,5,N,5","+0083,5","+0072,5","10263,5"
2023-04-06T17:53:00,FM-15,KAGC ,V020,"260,5,N,0031,5","01158,5,M,N","016093,5,N,5","+0100,5","+0056,5","10255,5"
2023-04-06T18:53:00,FM-15,KAGC ,V020,"999,9,V,0021,5","01402,5,M,N","016093,5,N,5","+0100,5","+0033,5","10260,5"
2023-04-06T19:53:00,FM-15,KAGC ,V020,"260,5,N,0036,5","01494,5,M,N","016093,5,N,5","+0106,5","+0044,5","10260,5"
2023-04-06T20:53:00,FM-15,KAGC ,V020,"280,5,N,0036,5","01676,5,M,N","016093,5,N,5","+0106,5","+0028,5","10261,5"
2023-04-06T21:53:00,FM-15,KAGC ,V020,"270,5,N,0031,5","02134,5,M,N","016093,5,N,5","+0106,5","+0022,5","10269,5"
2023-04-06T22:53:00,FM-15,KAGC ,V020,"280,5,N,0026,5","02286,5,M,N","016093,5,N,5","+0106,5","+0011,5","10266,5"
2023-04-06T23:53:00,FM-15,KAGC ,V020,"280,5,N,0041,5","02438,5,M,N","016093,5,N,5","+0100,5","-0006,5","10280,5"
2023-04-07T00:53:00,FM-15,KAGC ,V020,"280,5,N,0041,5","02896,5,M,N","016093,5,N,5","+0094,5","-0011,5","10285,5"
2023-04-07T01:53:00,FM-15,KAGC ,V020,"280,5,N,0026,5","02438,5,M,N","016093,5,N,5","+0089,5","-0017,5","10292,5"
2023-04-07T02:53:00,FM-15,KAGC ,V020,"280,5,N,0015,5","02438,5,M,N","016093,5,N,5","+0089,5","-0011,5","10293,5"
2023-04-07T03:53:00,FM-15,KAGC ,V020,"300,5,N,0021,5","03353,5,M,N","016093,5,N,5","+0083,5","-0011,5","10290,5"
2023-04-07T04:53:00,FM-15,KAGC ,V020,"240,5,N,0021,5","03048,5,M,N","016093,5,N,5","+0078,5","+0000,5","10301,5"
2023-04-07T04:59:00,SOD  ,KAGC ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-04-07T05:53:00,FM-15,KAGC ,V020,"310,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0072,5","-0006,5","10304,5"
2023-04-07T06:53:00,FM-15,KAGC ,V020,"320,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0067,5","-0022,5","10301,5"
2023-04-07T07:53:00,FM-15,KAGC ,V020,"320,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0056,5","-0022,5","10305,5"
2023-04-07T08:53:00,FM-15,KAGC ,V020,"330,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0050,5","-0028,5","10309,5"
2023-04-07T09:53:00,FM-15,KAGC ,V020,"340,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0044,5","-0022,5","10311,5"
2023-04-07T10:53:00,FM-15,KAGC ,V020,"350,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0044,5","-0033,5","10315,5"
2023-04-07T11:53:00,FM-15,KAGC ,V020,"360,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0044,5","-0039,5","10322,5"
2023-04-07T12:53:00,FM-15,KAGC ,V020,"340,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0056,5","-0039,5","10324,5"
2023-04-07T13:53:00,FM-15,KAGC ,V020,"350,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0067,5","-0044,5","10324,5"
2023-04-07T14:53:00,FM-15,KAGC ,V020,"999,9,V,0021,5","22000,5,9,N","016093,5,N,5","+0078,5","-0050,5","10324,5"
2023-04-07T15:53:00,FM-15,KAGC ,V020,"999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0089,5","-0050,5","10323,5"
2023-04-07T16:53:00,FM-15,KAGC ,V020,"330,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0094,5","-0072,5","10323,5"
2023-04-07T17:53:00,FM-15,KAGC ,V020,"999,9,V,0026,5","22000,5,9,N","016093,5,N,5","+0100,5","-0061,5","10325,5"
2023-04-07T18:53:00,FM-15,KAGC ,V020,"999,9,V,0021,5","22000,5,9,N","016093,5,N,5","+0100,5","-0044,5","10318,5"
2023-04-07T19:53:00,FM-15,KAGC ,V020,"330,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0100,5","-0061,5","10310,5"
2023-04-07T20:53:00,FM-15,KAGC ,V020,"330,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0100,5","-0061,5","10305,5"
2023-04-07T21:53:00,FM-15,KAGC ,V020,"360,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0094,5","-0067,5","10308,5"
2023-04-07T22:53:00,FM-15,KAGC ,V020,"330,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0083,5","-0078,5","10311,5"
2023-04-07T23:53:00,FM-15,KAGC ,V020,"330,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0072,5","-0083,5","10313,5"
2023-04-08T00:53:00,FM-15,KAGC ,V020,"340,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0061,5","-0078,5","10319,5"
2023-04-08T01:53:00,FM-15,KAGC ,V020,"350,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0050,5","-0072,5","10323,5"
2023-04-08T02:53:00,FM-15,KAGC ,V020,"360,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0044,5","-0061,5","10323,5"
2023-04-08T03:53:00,FM-15,KAGC ,V020,"350,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0028,5","-0067,5","10326,5"
2023-04-08T04:53:00,FM-15,KAGC ,V020,"350,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0022,5","-0072,5","10328,5"
2023-04-08T04:59:00,SOD  ,KAGC ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-04-08T05:53:00,FM-15,KAGC ,V020,"360,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0017,5","-0067,5","10329,5"
2023-04-08T06:53:00,FM-15,KAGC ,V020,"360,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0006,5","-0061,5","10327,5"
2023-04-08T07:53:00,FM-15,KAGC ,V020,"350,5,N,0026,5","22000,5,9,N","016093,5,N,5","-0006,5","-0061,5","10329,5"
2023-04-08T08:53:00,FM-15,KAGC ,V020,"360,5,N,0015,5","22000,5,9,N","016093,5,N,5","-0006,5","-0061,5","10329,5"
2023-04-08T09:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","-0006,5","-0056,5","10332,5"
2023-04-08T10:53:00,FM-15,KAGC ,V020,"030,5,N,0015,5","22000,5,9,N","016093,5,N,5","-0011,5","-0056,5","10339,5"
2023-04-08T11:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0000,5","-0044,5","10345,5"
2023-04-08T12:53:00,FM-15,KAGC ,V020,"040,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0011,5","-0039,5","10347,5"
2023-04-08T13:53:00,FM-15,KAGC ,V020,"110,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0039,5","-0044,5","10343,5"
2023-04-08T14:53:00,FM-15,KAGC ,V020,"999,9,V,0026,5","22000,5,9,N","016093,5,N,5","+0056,5","-0050,5","10341,5"
2023-04-08T15:53:00,FM-15,KAGC ,V020,"010,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0078,5","-0078,5","10339,5"
2023-04-08T16:53:00,FM-15,KAGC ,V020,"060,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0083,5","-0083,5","10327,5"
2023-04-08T17:53:00,FM-15,KAGC ,V020,"090,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0100,5","-0078,5","10316,5"
2023-04-08T18:53:00,FM-15,KAGC ,V020,"999,9,V,0026,5","22000,5,9,N","016093,5,N,5","+0106,5","-0078,5","10306,5"
2023-04-08T19:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0117,5","-0083,5","10301,5"
2023-04-08T20:53:00,FM-15,KAGC ,V020,"999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0122,5","-0083,5","10295,5"
2023-04-08T21:53:00,FM-15,KAGC ,V020,"020,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0122,5","-0089,5","10292,5"
2023-04-08T22:53:00,FM-15,KAGC ,V020,"360,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0122,5","-0078,5","10292,5"
2023-04-08T23:53:00,FM-15,KAGC ,V020,"340,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0106,5","-0100,5","10291,5"
2023-04-09T00:53:00,FM-15,KAGC ,V020,"340,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0094,5","-0106,5","10294,5"
2023-04-09T01:53:00,FM-15,KAGC ,V020,"350,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0089,5","-0100,5","10299,5"
2023-04-09T02:53:00,FM-15,KAGC ,V020,"340,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0089,5","-0094,5","10299,5"
2023-04-09T03:53:00,FM-15,KAGC ,V020,"350,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0072,5","-0072,5","10298,5"
2023-04-09T04:53:00,FM-15,KAGC ,V020,"350,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0061,5","-0067,5","10301,5"
2023-04-09T04:59:00,SOD  ,KAGC ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-04-09T05:53:00,FM-15,KAGC ,V020,"360,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0050,5","-0061,5","10301,5"
2023-04-09T06:53:00,FM-15,KAGC ,V020,"010,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0050,5","-0067,5","10302,5"
2023-04-09T07:53:00,FM-15,KAGC ,V020,"360,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0039,5","-0056,5","10305,5"
2023-04-09T08:53:00,FM-15,KAGC ,V020,"360,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0033,5","-0056,5","10307,5"
2023-04-09T09:53:00,FM-15,KAGC ,V020,"360,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0033,5","-0056,5","10311,5"
2023-04-09T10:53:00,FM-15,KAGC ,V020,"350,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0028,5","-0044,5","10317,5"
2023-04-09T11:53:00,FM-15,KAGC ,V020,"360,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0033,5","-0039,5","10325,5"
2023-04-09T12:53:00,FM-15,KAGC ,V020,"010,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0061,5","-0056,5","10331,5"
2023-04-09T13:53:00,FM-15,KAGC ,V020,"010,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0083,5","-0061,5","10332,5"
2023-04-09T14:53:00,FM-15,KAGC ,V020,"360,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0106,5","-0056,5","10331,5"
2023-04-09T15:53:00,FM-15,KAGC ,V020,"100,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0106,5","-0050,5","10333,5"
2023-04-09T16:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0122,5","-0056,5","10327,5"
2023-04-09T17:53:00,FM-15,KAGC ,V020,"999,9,N,9999,9","22000,5,9,N","016093,5,N,5","+0139,5","-0050,5","10324,5"
2023-04-09T18:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0150,5","-0061,5","10319,5"
2023-04-09T19:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0150,5","-0072,5","10313,5"
2023-04-09T20:53:00,FM-15,KAGC ,V020,"350,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0161,5","-0067,5","10306,5"
2023-04-09T21:53:00,FM-15,KAGC ,V020,"999,9,V,0031,5","22000,5,9,N","016093,5,N,5","+0156,5","-0072,5","10304,5"
2023-04-09T22:53:00,FM-15,KAGC ,V020,"030,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0144,5","-0078,5","10303,5"
2023-04-09T23:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0133,5","-0089,5","10300,5"
2023-04-10T00:53:00,FM-15,KAGC ,V020,"060,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0128,5","-0089,5","10301,5"
2023-04-10T01:53:00,FM-15,KAGC ,V020,"060,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0122,5","-0083,5","10304,5"
2023-04-10T02:53:00,FM-15,KAGC ,V020,"060,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0122,5","-0072,5","10303,5"
2023-04-10T03:53:00,FM-15,KAGC ,V020,"340,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0100,5","-0067,5","10300,5"
2023-04-10T04:53:00,FM-15,KAGC ,V020,"360,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0078,5","-0044,5","10303,5"
2023-04-10T04:59:00,SOD  ,KAGC ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-04-10T05:53:00,FM-15,KAGC ,V020,"030,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0078,5","-0050,5","10303,5"
2023-04-10T06:53:00,FM-15,KAGC ,V020,"350,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0067,5","-0044,5","10299,5"
2023-04-10T07:53:00,FM-15,KAGC ,V020,"340,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0061,5","-0039,5","10298,5"
2023-04-10T08:53:00,FM-15,KAGC ,V020,"030,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0056,5","-0033,5","10301,5"
2023-04-10T09:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0050,5","-0022,5","10303,5"
2023-04-10T10:53:00,FM-15,KAGC ,V020,"010,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0044,5","-0028,5","10309,5"
2023-04-10T11:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0050,5","-0017,5","10314,5"
2023-04-10T12:53:00,FM-15,KAGC ,V020,"130,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0072,5","-0011,5","10317,5"
2023-04-10T13:53:00,FM-15,KAGC ,V020,"210,5,N,0026,5","22000,5,9,N","012875,5,N,5","+0111,5","-0022,5","10315,5"
2023-04-10T14:53:00,FM-15,KAGC ,V020,"120,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0133,5","-0028,5","10313,5"
2023-04-10T15:53:00,FM-15,KAGC ,V020,"130,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0156,5","-0022,5","10311,5"
2023-04-10T16:53:00,FM-15,KAGC ,V020,"999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0161,5","-0039,5","10303,5"
2023-04-10T17:53:00,FM-15,KAGC ,V020,"999,9,V,0021,5","22000,5,9,N","016093,5,N,5","+0178,5","-0028,5","10292,5"
2023-04-10T18:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0183,5","-0056,5","10285,5"
2023-04-10T19:53:00,FM-15,KAGC ,V020,"999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0194,5","-0050,5","10276,5"
2023-04-10T20:53:00,FM-15,KAGC ,V020,"300,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0200,5","-0067,5","10271,5"
2023-04-10T21:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0194,5","-0089,5","10271,5"
2023-04-10T22:53:00,FM-15,KAGC ,V020,"999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0183,5","-0067,5","10270,5"
2023-04-10T23:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0172,5","-0072,5","10269,5"
2023-04-11T00:53:00,FM-15,KAGC ,V020,"210,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0161,5","-0061,5","10269,5"
2023-04-11T01:53:00,FM-15,KAGC ,V020,"210,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0161,5","-0067,5","10270,5"
2023-04-11T02:53:00,FM-15,KAGC ,V020,"240,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0161,5","-0067,5","10268,5"
2023-04-11T03:53:00,FM-15,KAGC ,V020,"320,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0144,5","-0067,5","10266,5"
2023-04-11T04:53:00,FM-15,KAGC ,V020,"320,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0133,5","-0061,5","10263,5"
2023-04-11T04:59:00,SOD  ,KAGC ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-04-11T05:53:00,FM-15,KAGC ,V020,"330,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0128,5","-0050,5","10258,5"
2023-04-11T06:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0117,5","-0050,5","10255,5"
2023-04-11T07:53:00,FM-15,KAGC ,V020,"180,5,N,0026,5","22000,5,9,N","012875,5,N,5","+0078,5","-0006,5","10252,5"
2023-04-11T08:53:00,FM-15,KAGC ,V020,"180,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0078,5","-0033,5","10251,5"
2023-04-11T09:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0083,5","-0044,5","10253,5"
2023-04-11T10:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","012875,5,N,5","+0056,5","-0017,5","10259,5"
2023-04-11T11:53:00,FM-15,KAGC ,V020,"200,5,N,0026,5","22000,5,9,N","012875,5,N,5","+0072,5","-0006,5","10263,5"
2023-04-11T12:53:00,FM-15,KAGC ,V020,"190,5,N,0026,5","22000,5,9,N","012875,5,N,5","+0111,5","+0000,5","10260,5"
2023-04-11T13:53:00,FM-15,KAGC ,V020,"230,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0156,5","-0011,5","10257,5"
2023-04-11T14:53:00,FM-15,KAGC ,V020,"250,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0183,5","-0022,5","10257,5"
2023-04-11T15:53:00,FM-15,KAGC ,V020,"260,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0189,5","-0039,5","10250,5"
2023-04-11T16:53:00,FM-15,KAGC ,V020,"240,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0206,5","-0028,5","10241,5"
2023-04-11T17:53:00,FM-15,KAGC ,V020,"270,5,V,0046,5","22000,5,9,N","016093,5,N,5","+0211,5","-0022,5","10233,5"
2023-04-11T18:53:00,FM-15,KAGC ,V020,"250,5,N,0041,5","22000,5,9,N","012875,5,N,5","+0217,5","-0033,5","10223,5"
2023-04-11T19:53:00,FM-15,KAGC ,V020,"330,5,V,0036,5","22000,5,9,N","016093,5,N,5","+0228,5","-0044,5","10217,5"
2023-04-11T20:53:00,FM-15,KAGC ,V020,"250,5,N,0077,5","22000,5,9,N","016093,5,N,5","+0222,5","-0039,5","10211,5"
2023-04-11T21:53:00,FM-15,KAGC ,V020,"280,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0217,5","-0033,5","10208,5"
2023-04-11T22:53:00,FM-15,KAGC ,V020,"240,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0211,5","-0028,5","10205,5"
2023-04-11T23:53:00,FM-15,KAGC ,V020,"250,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0194,5","-0028,5","10205,5"
2023-04-12T00:53:00,FM-15,KAGC ,V020,"240,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0189,5","-0022,5","10205,5"
2023-04-12T01:53:00,FM-15,KAGC ,V020,"250,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0183,5","-0028,5","10204,5"
2023-04-12T02:53:00,FM-15,KAGC ,V020,"250,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0178,5","-0022,5","10202,5"
2023-04-12T03:53:00,FM-15,KAGC ,V020,"250,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0167,5","-0017,5","10200,5"
2023-04-12T04:53:00,FM-15,KAGC ,V020,"250,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0161,5","-0011,5","10196,5"
2023-04-12T04:59:00,SOD  ,KAGC ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-04-12T05:53:00,FM-15,KAGC ,V020,"230,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0156,5","-0011,5","10194,5"
2023-04-12T06:53:00,FM-15,KAGC ,V020,"230,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0150,5","-0011,5","10189,5"
2023-04-12T07:53:00,FM-15,KAGC ,V020,"230,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0144,5","-0006,5","10184,5"
2023-04-12T08:53:00,FM-15,KAGC ,V020,"240,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0144,5","-0006,5","10186,5"
2023-04-12T09:53:00,FM-15,KAGC ,V020,"240,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0139,5","-0006,5","10185,5"
2023-04-12T10:53:00,FM-15,KAGC ,V020,"250,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0139,5","+0000,5","10189,5"
2023-04-12T11:53:00,FM-15,KAGC ,V020,"260,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0150,5","+0011,5","10192,5"
2023-04-12T12:53:00,FM-15,KAGC ,V020,"270,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0178,5","+0033,5","10190,5"
2023-04-12T13:53:00,FM-15,KAGC ,V020,"290,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0194,5","+0039,5","10186,5"
2023-04-12T14:53:00,FM-15,KAGC ,V020,"270,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0211,5","+0050,5","10184,5"
2023-04-12T15:53:00,FM-15,KAGC ,V020,"260,5,V,0041,5","22000,5,9,N","016093,5,N,5","+0228,5","+0061,5","10181,5"
2023-04-12T16:53:00,FM-15,KAGC ,V020,"260,5,N,0077,5","22000,5,9,N","016093,5,N,5","+0244,5","+0067,5","10171,5"
2023-04-12T17:53:00,FM-15,KAGC ,V020,"290,5,V,0051,5","22000,5,9,N","016093,5,N,5","+0250,5","+0061,5","10162,5"
2023-04-12T18:53:00,FM-15,KAGC ,V020,"280,5,V,0051,5","22000,5,9,N","016093,5,N,5","+0256,5","+0067,5","10154,5"
2023-04-12T19:53:00,FM-15,KAGC ,V020,"270,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0256,5","+0061,5","10149,5"
2023-04-12T20:53:00,FM-15,KAGC ,V020,"280,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0256,5","+0061,5","10144,5"
2023-04-12T21:53:00,FM-15,KAGC ,V020,"240,5,N,0088,5","22000,5,9,N","016093,5,N,5","+0250,5","+0061,5","10144,5"
2023-04-12T22:53:00,FM-15,KAGC ,V020,"260,5,N,0067,5","22000,5,9,N","014484,5,N,5","+0244,5","+0050,5","10144,5"
2023-04-12T23:53:00,FM-15,KAGC ,V020,"250,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0228,5","+0039,5","10143,5"
2023-04-13T00:53:00,FM-15,KAGC ,V020,"260,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0211,5","+0039,5","10146,5"
2023-04-13T01:53:00,FM-15,KAGC ,V020,"270,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0206,5","+0039,5","10150,5"
2023-04-13T02:53:00,FM-15,KAGC ,V020,"270,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0200,5","+0033,5","10150,5"
2023-04-13T03:53:00,FM-15,KAGC ,V020,"260,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0194,5","+0033,5","10148,5"
2023-04-13T04:53:00,FM-15,KAGC ,V020,"250,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0194,5","+0033,5","10148,5"
2023-04-13T04:59:00,SOD  ,KAGC ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-04-13T05:53:00,FM-15,KAGC ,V020,"260,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0183,5","+0039,5","10149,5"
2023-04-13T06:53:00,FM-15,KAGC ,V020,"230,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0178,5","+0039,5","10151,5"
2023-04-13T07:53:00,FM-15,KAGC ,V020,"240,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0172,5","+0033,5","10150,5"
2023-04-13T08:53:00,FM-15,KAGC ,V020,"230,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0161,5","+0033,5","10153,5"
2023-04-13T09:53:00,FM-15,KAGC ,V020,"250,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0161,5","+0033,5","10157,5"
2023-04-13T10:53:00,FM-15,KAGC ,V020,"240,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0156,5","+0033,5","10162,5"
2023-04-13T11:53:00,FM-15,KAGC ,V020,"250,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0161,5","+0044,5","10165,5"
2023-04-13T12:53:00,FM-15,KAGC ,V020,"210,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0172,5","+0056,5","10167,5"
